index,SeriousDlqin2yrs,Probability
2880,,0.13226608722022923
2881,,0.4796130990185479
2882,,0.20745647478358628
2883,,0.4060715002996396
2884,,0.2288245078634641
2885,,0.5253041507457733
2886,,0.1477091625742451
2887,,0.19154011139573351
2888,,0.11301232891483202
2889,,0.2514952529477866
2890,,0.44464024125189433
2891,,0.7186053294147094
2892,,0.7736627150697738
2893,,0.6768563039554357
2894,,0.9508662090244184
2895,,0.13649841924363
2896,,0.10522595040994717
2897,,0.36328945580828026
2898,,0.22971337119049295
2899,,0.24999359838773916
2900,,0.4105462382465577
2901,,0.17434875731530838
2902,,0.9916458829363582
2903,,0.48770816070003586
2904,,0.14314194021935792
2905,,0.28602467591735725
2906,,0.1308259233477765
2907,,0.22899520298391865
2908,,0.07939417625591737
2909,,0.21514109928168035
2910,,0.4183459258277191
2911,,0.8035824539345497
2912,,0.1599416777923962
2913,,0.19723028463355352
2914,,0.15650563310999005
2915,,0.4483390481162587
2916,,0.23907785583782337
2917,,0.25527795810945664
2918,,0.1368923595942963
2919,,0.2885384805626226
2920,,0.14182036956534752
2921,,0.8810562261087078
2922,,0.10308972397033729
2923,,0.133354315427688
2924,,0.9688942403053914
2925,,0.33121350902822194
2926,,0.2104087972881639
2927,,0.19922231188769252
2928,,0.6028364309904105
2929,,0.3422159787675478
2930,,0.5237817857260934
2931,,0.1511320398463642
2932,,0.1545710152257357
2933,,0.7662942900959343
2934,,0.3214317944640626
2935,,0.12073273330014382
2936,,0.2238686129773482
2937,,0.20609218722941117
2938,,0.181654160874151
2939,,0.9489167486261333
2940,,0.7436590457961936
2941,,0.12255813933101009
2942,,0.24165650976228775
2943,,0.1378164119555059
2944,,0.93628594381453
2945,,0.1582837090048788
2946,,0.11161281755477538
2947,,0.11953044407039451
2948,,0.3314001902444579
2949,,0.1503398888539753
2950,,0.12255813933101009
2951,,0.17539574552999973
2952,,0.831136855024158
2953,,0.553082539585891
2954,,0.12789525810508656
2955,,0.9059637545097473
2956,,0.4990493742158024
2957,,0.14815220963484088
2958,,0.20365900273362855
2959,,0.14706120089725033
2960,,0.33613541864343643
2961,,0.13419042257235775
2962,,0.43604457948240594
2963,,0.245732125920373
2964,,0.3662380431893534
2965,,0.6914603238894259
2966,,0.07882074858610588
2967,,0.2155403261261252
2968,,0.24720721102661336
2969,,0.4765506049084468
2970,,0.15911474343175452
2971,,0.1012284701321616
2972,,0.15682049056411418
2973,,0.992630574502259
2974,,0.1797033300241915
2975,,0.14205683242853973
2976,,0.2755486514753378
2977,,0.21773993476852196
2978,,0.424738851041048
2979,,0.14878709616805408
2980,,0.5128216886883393
2981,,0.13290518169808654
2982,,0.12260097466002319
2983,,0.1288781446152329
2984,,0.744904028783873
2985,,0.6369124707222568
2986,,0.15880893001772273
2987,,0.7328869561241066
2988,,0.5769456292328136
2989,,0.9222318775909262
2990,,0.19678425142786757
2991,,0.5067140556183237
2992,,0.2128113986584327
2993,,0.3601452656480098
2994,,0.552214871703136
2995,,0.5367369003480597
2996,,0.19977363473339438
2997,,0.8626962981358878
2998,,0.5871612505756223
2999,,0.23819051081462708
3000,,0.7315230034836184
3001,,0.6442933483481554
3002,,0.2299738069916155
3003,,0.21860098651370874
3004,,0.2016283053089372
3005,,0.35037291212837995
3006,,0.7449142882780571
3007,,0.6843362382380284
3008,,0.7784384289465557
3009,,0.2852123146042772
3010,,0.1470199740231693
3011,,0.4539199509308739
3012,,0.4080709583152856
3013,,0.25707321886237383
3014,,0.11657875021725912
3015,,0.24367822244244675
3016,,0.24258648281491835
3017,,0.762095641959164
3018,,0.6669344315100315
3019,,0.19847079856971095
3020,,0.293372369941439
3021,,0.17518824176443434
3022,,0.38961474359130277
3023,,0.8055522555167081
3024,,0.12453925810385678
3025,,0.7437578054733226
3026,,0.5664360427753543
3027,,0.4396274509253625
3028,,0.7837083678974153
3029,,0.2891558504468521
3030,,0.2013300088085277
3031,,0.8918739167831187
3032,,0.2293295979608997
3033,,0.7459896789359862
3034,,0.918604385211369
3035,,0.22095578477096867
3036,,0.14392253688890524
3037,,0.07984634629385559
3038,,0.57977657513151
3039,,0.207794949697682
3040,,0.36303589049357476
3041,,0.29126819040041185
3042,,0.12640457673001024
3043,,0.1161152304998063
3044,,0.474909940568813
3045,,0.12867399660588397
3046,,0.19317636780161346
3047,,0.25824136253604585
3048,,0.3667854515506562
3049,,0.6639738868608746
3050,,0.2923400663169156
3051,,0.2542893196831289
3052,,0.13610955297469438
3053,,0.08350047092007079
3054,,0.6078754189914292
3055,,0.14200580727772585
3056,,0.26046303858527714
3057,,0.43321791870908566
3058,,0.08035369162068667
3059,,0.17748782697004928
3060,,0.46599661987279783
3061,,0.46669763456388885
3062,,0.30611623083169437
3063,,0.09882620209821093
3064,,0.2516250664041704
3065,,0.20420383227722355
3066,,0.7331671766508902
3067,,0.2523345460536634
3068,,0.1583405444719784
3069,,0.12862935050335353
3070,,0.18156914961656417
3071,,0.12744595601066086
3072,,0.14543393686707468
3073,,0.13069049617662612
3074,,0.11115438844754019
3075,,0.30735238719736413
3076,,0.5481325465346042
3077,,0.22088693926809566
3078,,0.5409840754181765
3079,,0.07882074858610588
3080,,0.4023147354530648
3081,,0.1911454702299261
3082,,0.29529567476223983
3083,,0.15108628624644074
3084,,0.780257637908635
3085,,0.19189895308439855
3086,,0.09991643821979967
3087,,0.1474717937693976
3088,,0.9979422012121616
3089,,0.11493686677798153
3090,,0.13963794652202202
3091,,0.38902240057902554
3092,,0.3012405266922138
3093,,0.19152888317463868
3094,,0.17589933318246614
3095,,0.10269940539425852
3096,,0.1905492696501323
3097,,0.11288530640065936
3098,,0.47798911993586657
3099,,0.23491984334232602
3100,,0.1557942492380477
3101,,0.4700603643185389
3102,,0.2588246741041073
3103,,0.7780090511906741
3104,,0.225817385758367
3105,,0.1600205400018686
3106,,0.4558769540943451
3107,,0.3197580305278577
3108,,0.14856209508943427
3109,,0.15541257143139148
3110,,0.5201310339384745
3111,,0.24085967976527148
3112,,0.3180570570255829
3113,,0.4032073410891427
3114,,0.9116252513053558
3115,,0.22029118959804364
3116,,0.4022597036121445
3117,,0.3383581343224821
3118,,0.4848558812941144
3119,,0.14980245794059954
3120,,0.12255813933101009
3121,,0.07205848643583276
3122,,0.1844615435639454
3123,,0.08035369162068667
3124,,0.08472995697405114
3125,,0.10639274531382537
3126,,0.7408932116399147
3127,,0.3974441162052365
3128,,0.18519090406688316
3129,,0.20186753453586617
3130,,0.8922643872871713
3131,,0.568217114522177
3132,,0.49158455760698055
3133,,0.37341587941539867
3134,,0.07750338033645669
3135,,0.21086284110653108
3136,,0.9780038812801055
3137,,0.35985896159029607
3138,,0.8110233916079334
3139,,0.195774750150583
3140,,0.2943770667281404
3141,,0.41990556520974315
3142,,0.3583178992608177
3143,,0.2427494809739025
3144,,0.559052816453058
3145,,0.11823673629525025
3146,,0.19261912035601578
3147,,0.16298365328361114
3148,,0.4316312325752978
3149,,0.9920016624940625
3150,,0.9977903535486342
3151,,0.32395721857850784
3152,,0.2027505423976383
3153,,0.08035369162068667
3154,,0.5896376589650958
3155,,0.14571512643504056
3156,,0.21417708907032199
3157,,0.23054356495806225
3158,,0.6239255545065144
3159,,0.15151464366651896
3160,,0.15294144963673356
3161,,0.2985008170455511
3162,,0.138921050994316
3163,,0.10742861674139062
3164,,0.5811710264807145
3165,,0.10527685294818372
3166,,0.15585950018851275
3167,,0.22343033335029977
3168,,0.11528849305415698
3169,,0.12380210048125541
3170,,0.3937153371820539
3171,,0.8276941604751433
3172,,0.31146420581404755
3173,,0.30514689427258956
3174,,0.1165435441611391
3175,,0.24538157889166232
3176,,0.32504176474918917
3177,,0.2942386277134635
3178,,0.12638976110171807
3179,,0.2130684687263956
3180,,0.2921995003814347
3181,,0.2268585036575822
3182,,0.1260901177238042
3183,,0.24012939923569968
3184,,0.1019786501784848
3185,,0.2242658749545621
3186,,0.21337307415472495
3187,,0.07407688945372515
3188,,0.48369966000402326
3189,,0.19137302259561098
3190,,0.24649943059554297
3191,,0.6848236524100204
3192,,0.16447930460062743
3193,,0.11221904083975824
3194,,0.8045674619722223
3195,,0.3608586385620955
3196,,0.3446968317818677
3197,,0.08268907903869817
3198,,0.2125923496031286
3199,,0.22139367129298415
3200,,0.20032483915469843
3201,,0.10863586441624107
3202,,0.9981612010351552
3203,,0.4441876827504003
3204,,0.14338175144694396
3205,,0.4760100389482031
3206,,0.07832370962676577
3207,,0.19865288564993386
3208,,0.2894436250428252
3209,,0.9646121081921071
3210,,0.9862731455651541
3211,,0.25421283359746405
3212,,0.7268505928716135
3213,,0.8977520196648301
3214,,0.15188611683725828
3215,,0.20626537355507368
3216,,0.2031417322021281
3217,,0.3247885325244714
3218,,0.5951700809074714
3219,,0.5132530182971476
3220,,0.5030674670420079
3221,,0.9466343240044667
3222,,0.0995124766971917
3223,,0.10804477391493235
3224,,0.26557074451184753
3225,,0.5464904989993368
3226,,0.1368923595942963
3227,,0.16764895970934882
3228,,0.2142313388124397
3229,,0.29450136808700744
3230,,0.24680061849144
3231,,0.17985512258676506
3232,,0.633739410977317
3233,,0.09998532903069973
3234,,0.4749672685670239
3235,,0.2555601546267935
3236,,0.13226608722022923
3237,,0.4854717083326204
3238,,0.14658298540549283
3239,,0.1787240062174832
3240,,0.10608998195220841
3241,,0.4378180509784356
3242,,0.16759339152370947
3243,,0.14628998204226054
3244,,0.49652272389945
3245,,0.1479034514427808
3246,,0.18379065162887365
3247,,0.43550506317963933
3248,,0.9256854798900253
3249,,0.3358436716632623
3250,,0.12380210048125541
3251,,0.9776649365810699
3252,,0.1284418892729123
3253,,0.5610984710553403
3254,,0.5506825351990481
3255,,0.19521516050256163
3256,,0.5682658228851818
3257,,0.21393373862777637
3258,,0.40847065825998635
3259,,0.6113277843773235
3260,,0.22541513988547218
3261,,0.25439179686091207
3262,,0.7690360226505927
3263,,0.18106192284943676
3264,,0.15978885966033357
3265,,0.10439568951547272
3266,,0.19211793073297923
3267,,0.9092062827431013
3268,,0.12421650813710176
3269,,0.9177049955602237
3270,,0.4095633142916564
3271,,0.642016128700359
3272,,0.4558769540943451
3273,,0.5269206151521614
3274,,0.30653091300215646
3275,,0.12833125948654103
3276,,0.5186882085198764
3277,,0.6075553544771573
3278,,0.19356198088980162
3279,,0.1381994457941384
3280,,0.6156255645521178
3281,,0.4185182349590094
3282,,0.08243214205439048
3283,,0.3833082696775882
3284,,0.13419042257235775
3285,,0.2776578656450575
3286,,0.23835197487324544
3287,,0.10426393997257224
3288,,0.28256229662204435
3289,,0.9421820278760388
3290,,0.195987853619721
3291,,0.5581264580512046
3292,,0.2816941692217805
3293,,0.9569041093320716
3294,,0.2514368354627846
3295,,0.5541271970824753
3296,,0.6568549566920752
3297,,0.07538540325051275
3298,,0.12630543137647754
3299,,0.48029236383422347
3300,,0.6193309340259802
3301,,0.25466878941459575
3302,,0.2198325948863946
3303,,0.7259554480255568
3304,,0.6014001221303983
3305,,0.9651764756394257
3306,,0.12032821802995311
3307,,0.5757044596660713
3308,,0.1686350861915155
3309,,0.4416421876509421
3310,,0.286080327842978
3311,,0.9844793360466219
3312,,0.1334906555912682
3313,,0.32224830047614383
3314,,0.5513256380251312
3315,,0.8556976069031559
3316,,0.6122461405193175
3317,,0.11872431951186228
3318,,0.3141571378315482
3319,,0.4724170776019099
3320,,0.13436713478635565
3321,,0.6305265582852588
3322,,0.9385450398356485
3323,,0.22947528134943293
3324,,0.682745674354553
3325,,0.487579870852374
3326,,0.22492861832341246
3327,,0.5013645735962956
3328,,0.21038559578324953
3329,,0.6471569020991266
3330,,0.5051190077020443
3331,,0.13444321509580265
3332,,0.6621435355355243
3333,,0.25783243692964153
3334,,0.5284382670095492
3335,,0.7942298488034836
3336,,0.44119750491726556
3337,,0.38494052274935175
3338,,0.10639274531382537
3339,,0.9509515912462144
3340,,0.1921136237873739
3341,,0.4039188320050849
3342,,0.10639274531382537
3343,,0.4046586261565592
3344,,0.5211340143111141
3345,,0.23436847894525392
3346,,0.652855241600709
3347,,0.4757889724402066
3348,,0.4926323018630513
3349,,0.6340396515693854
3350,,0.29754793067726437
3351,,0.4260603407539126
3352,,0.1930473429156675
3353,,0.45903787189051076
3354,,0.44652947069873344
3355,,0.934411966858566
3356,,0.2423023792897669
3357,,0.1308712173546456
3358,,0.7358207457803495
3359,,0.24209928590005805
3360,,0.9153548066621138
3361,,0.29174208374859223
3362,,0.33064843335133726
3363,,0.43167180756728546
3364,,0.1302688065787171
3365,,0.42164753497209223
3366,,0.10600980028335874
3367,,0.15861243481374537
3368,,0.9671283203362415
3369,,0.2973343630434179
3370,,0.14265718950653888
3371,,0.34606005792829797
3372,,0.15917429166217748
3373,,0.2504217523670489
3374,,0.17758960869793242
3375,,0.1470903462915695
3376,,0.08402891431502564
3377,,0.40084367191580395
3378,,0.2871367539410549
3379,,0.28380419332629214
3380,,0.1161152304998063
3381,,0.5825909411263737
3382,,0.12793968682144263
3383,,0.11380807123886767
3384,,0.8325626198687498
3385,,0.21312480991682908
3386,,0.13168238716386782
3387,,0.34301722783294714
3388,,0.47553868289634943
3389,,0.16071302407501606
3390,,0.3900895185333864
3391,,0.12789525810508656
3392,,0.2583296128572021
3393,,0.6412490338132534
3394,,0.28537740520540367
3395,,0.4099659754044547
3396,,0.35701066428369765
3397,,0.3465797745421707
3398,,0.20811234295907857
3399,,0.18458860464789653
3400,,0.25109328804926545
3401,,0.5223680625748581
3402,,0.4924622331704313
3403,,0.29143391189720474
3404,,0.11059146221627938
3405,,0.182239250235262
3406,,0.8643196411766445
3407,,0.30450834829424966
3408,,0.3221298298489139
3409,,0.23480032487846286
3410,,0.5718932709507795
3411,,0.1064306159932025
3412,,0.17229667154357137
3413,,0.7511838291695488
3414,,0.27070262388681327
3415,,0.09962287544762961
3416,,0.5251769942458948
3417,,0.19176998500989012
3418,,0.3348275495850235
3419,,0.1884806476197549
3420,,0.1308712173546456
3421,,0.1518270620533096
3422,,0.5304443943524748
3423,,0.2155403261261252
3424,,0.7767119205504144
3425,,0.07882074858610588
3426,,0.15218768387341308
3427,,0.1629214283601517
3428,,0.20149565226053226
3429,,0.15060224894342292
3430,,0.6556091427832863
3431,,0.293777372464811
3432,,0.42335904610692027
3433,,0.40960641736229886
3434,,0.11514037689458555
3435,,0.1087620372216214
3436,,0.10925963495855913
3437,,0.8825550590589634
3438,,0.09568511536763608
3439,,0.3628722346710882
3440,,0.1811816665235777
3441,,0.09890545944920369
3442,,0.5845284292890611
3443,,0.5671459547933851
3444,,0.08727232074267292
3445,,0.19090704169898853
3446,,0.12255813933101009
3447,,0.1658456975967468
3448,,0.12721716766316646
3449,,0.3675779382352451
3450,,0.6246941493317143
3451,,0.23508779480566003
3452,,0.07884967095540932
3453,,0.5742451305797139
3454,,0.11635455232913461
3455,,0.12328596227784364
3456,,0.5564510378412044
3457,,0.46412062546750615
3458,,0.19879271447571586
3459,,0.07823028384029779
3460,,0.44674304547629273
3461,,0.1851852416306551
3462,,0.13251012783568694
3463,,0.1921094557265538
3464,,0.12142576593699057
3465,,0.446551255204961
3466,,0.4550889948048502
3467,,0.8028931452010761
3468,,0.9508619771073986
3469,,0.6301486096539095
3470,,0.11514037689458555
3471,,0.09879073810896322
3472,,0.1175323860347562
3473,,0.16417970011623959
3474,,0.6906211046007953
3475,,0.14567312907442778
3476,,0.26367971878850466
3477,,0.20117276177519258
3478,,0.13665258748055473
3479,,0.894726083699908
3480,,0.14236010922007902
3481,,0.7580505892740594
3482,,0.08472995697405114
3483,,0.645613810321414
3484,,0.14658298540549283
3485,,0.43365814489567095
3486,,0.3951497202431543
3487,,0.08044891406357758
3488,,0.2060182628363049
3489,,0.5346933450650058
3490,,0.08082772988424004
3491,,0.17357876671104694
3492,,0.25302985674022466
3493,,0.6646370714318395
3494,,0.6337546269720273
3495,,0.5878991327013642
3496,,0.5407420749066693
3497,,0.5582940260458781
3498,,0.0837763728301339
3499,,0.8943049799184271
3500,,0.34315246942423744
3501,,0.9323625252418962
3502,,0.10479409990073563
3503,,0.4685967635387276
3504,,0.22782291885170713
3505,,0.11778739015713305
3506,,0.1376909404226926
3507,,0.9197589378251593
3508,,0.22278088481095965
3509,,0.4205098040870355
3510,,0.1451290475356233
3511,,0.13908705710312716
3512,,0.1477345047245219
3513,,0.32395550314710386
3514,,0.23213735655960105
3515,,0.10773514528370755
3516,,0.088145424574368
3517,,0.5228951531416264
3518,,0.13419042257235775
3519,,0.11852874531753053
3520,,0.6791241513874134
3521,,0.13226608722022923
3522,,0.3508618689002332
3523,,0.36917318676100236
3524,,0.20153717593221804
3525,,0.11697652499826006
3526,,0.10849112812692795
3527,,0.1364514834464079
3528,,0.9852950657466478
3529,,0.18625071545590563
3530,,0.1983544254830236
3531,,0.2681437659944663
3532,,0.09690706403319685
3533,,0.6172724304474637
3534,,0.38665611260963606
3535,,0.4500631264226303
3536,,0.3635627166332744
3537,,0.6303176214351887
3538,,0.3972240064428655
3539,,0.749801189347965
3540,,0.35056154791417304
3541,,0.3180842900459589
3542,,0.1069321087483911
3543,,0.9666361762070956
3544,,0.17995234907284904
3545,,0.9649060900872819
3546,,0.30859327204047093
3547,,0.4479444509586573
3548,,0.12255813933101009
3549,,0.1774092511892417
3550,,0.3870964941659064
3551,,0.3786884926302471
3552,,0.3086462130081165
3553,,0.8463380878550488
3554,,0.28549910430748987
3555,,0.3466006985900415
3556,,0.15195430109563426
3557,,0.4900492662912064
3558,,0.2320476781385651
3559,,0.19885615602268303
3560,,0.847952727788704
3561,,0.1107172096288263
3562,,0.13425192040973447
3563,,0.4073416052862179
3564,,0.10927502105485858
3565,,0.6784455145728929
3566,,0.21595785371278778
3567,,0.2359859684443829
3568,,0.15188611683725828
3569,,0.27900465217509596
3570,,0.14221089314094812
3571,,0.20858927321131165
3572,,0.2962963478214167
3573,,0.2774081997696064
3574,,0.3866768057531057
3575,,0.3622011271418402
3576,,0.5950071982248825
3577,,0.14873666267696906
3578,,0.2421358045946743
3579,,0.21254593153235257
3580,,0.42570101035658403
3581,,0.1067551248184995
3582,,0.15656373978820154
3583,,0.11288530640065936
3584,,0.10211608208261728
3585,,0.1557942492380477
3586,,0.09642861795461483
3587,,0.5280753225702375
3588,,0.32687245644729956
3589,,0.11118294764298328
3590,,0.252176944574359
3591,,0.5499278362289254
3592,,0.7933904585361564
3593,,0.5157043883706677
3594,,0.4182804656728034
3595,,0.18771795871105387
3596,,0.3233458602864544
3597,,0.12070702172182328
3598,,0.13226608722022923
3599,,0.4794314411702364
3600,,0.6006443764776247
3601,,0.15359717870613362
3602,,0.11001488291388492
3603,,0.20664434668930354
3604,,0.9012921091854202
3605,,0.20532192380829808
3606,,0.43215880485763203
3607,,0.5898977062368845
3608,,0.17260850276617426
3609,,0.16730912596775963
3610,,0.350964575793851
3611,,0.4526736709623796
3612,,0.13419042257235775
3613,,0.6752490790167792
3614,,0.3686643619751136
3615,,0.13346495406940231
3616,,0.1287336244232311
3617,,0.18191594223393434
3618,,0.11638987538791733
3619,,0.20451731819208605
3620,,0.3010297098531968
3621,,0.10639274531382537
3622,,0.17685308396044394
3623,,0.31621864611548006
3624,,0.14007098885094849
3625,,0.5889104534674086
3626,,0.09568511536763608
3627,,0.3677763156458984
3628,,0.1497881835255704
3629,,0.12540945866090344
3630,,0.9077763330013866
3631,,0.6327965004625803
3632,,0.5622541585421938
3633,,0.15188611683725828
3634,,0.1932474310896878
3635,,0.34737047335678317
3636,,0.4758060501409506
3637,,0.34650103718354897
3638,,0.49046732106318586
3639,,0.1688174684296963
3640,,0.28432430979465667
3641,,0.2988951229762342
3642,,0.360806725032618
3643,,0.07734476554985485
3644,,0.10158411182409377
3645,,0.1231461218776405
3646,,0.779026601394027
3647,,0.11122231118117462
3648,,0.9020907541317833
3649,,0.7804427415958256
3650,,0.1841950832934315
3651,,0.327807724731543
3652,,0.30700636144496385
3653,,0.14571512643504056
3654,,0.7105309222821483
3655,,0.12744595601066086
3656,,0.5581604547799168
3657,,0.20282363430127442
3658,,0.5583298623735945
3659,,0.30514689427258956
3660,,0.27576963629403933
3661,,0.11411296860944986
3662,,0.5561583928408889
3663,,0.28552782589525294
3664,,0.798968991529247
3665,,0.0995124766971917
3666,,0.1706784388381971
3667,,0.27398145899207
3668,,0.5210723250870268
3669,,0.4641163797194356
3670,,0.22953112225595956
3671,,0.16730912596775963
3672,,0.9429331154541967
3673,,0.17019426452593048
3674,,0.20730730526852012
3675,,0.21123723006077094
3676,,0.7398519676571615
3677,,0.13560850423080123
3678,,0.10327179219187518
3679,,0.09947679362169985
3680,,0.32579462319373714
3681,,0.4355012217035359
3682,,0.19913525973002602
3683,,0.09998532903069973
3684,,0.14567772411414187
3685,,0.14881128463235713
3686,,0.9249867164638956
3687,,0.2134202005681758
3688,,0.6064221272001509
3689,,0.1497881835255704
3690,,0.12296961677096302
3691,,0.5849279290513015
3692,,0.8281773600165815
3693,,0.8798179312693862
3694,,0.09568511536763608
3695,,0.5684638778604049
3696,,0.6263963436167546
3697,,0.414627350556064
3698,,0.9341402858524502
3699,,0.1555246038613667
3700,,0.652069188175368
3701,,0.10534726730543789
3702,,0.15486253135254488
3703,,0.21723772461596103
3704,,0.4990661302679061
3705,,0.19310877483846295
3706,,0.5100329003299373
3707,,0.19376309398763966
3708,,0.11055229417498211
3709,,0.2285634491385886
3710,,0.19670246876641456
3711,,0.5207104770603381
3712,,0.6112695082165153
3713,,0.4417566998132928
3714,,0.29546247745893317
3715,,0.4975975288881371
3716,,0.14194133989554011
3717,,0.3512642913538415
3718,,0.29434853758965707
3719,,0.4196695573994266
3720,,0.07205848643583276
3721,,0.14928464032055297
3722,,0.18191594223393434
3723,,0.4636720459382701
3724,,0.3261111270224393
3725,,0.7708078170947151
3726,,0.5949515258874473
3727,,0.189503782972422
3728,,0.6041751676302607
3729,,0.2258117085407133
3730,,0.5141908654047828
3731,,0.33242370472192934
3732,,0.350881562983292
3733,,0.09515916645571092
3734,,0.22066537878260878
3735,,0.07750338033645669
3736,,0.20435148400169376
3737,,0.20108952506279815
3738,,0.11176807085557693
3739,,0.2338172421457563
3740,,0.8778198415849936
3741,,0.5484224439379629
3742,,0.2410979880897839
3743,,0.10010026160473877
3744,,0.3564684753761336
3745,,0.8781554738442868
3746,,0.5461922915162636
3747,,0.29339923944768503
3748,,0.42679573190371
3749,,0.5343466519695179
3750,,0.2119797350271673
3751,,0.2551088935650348
3752,,0.1958905007116247
3753,,0.09890545944920369
3754,,0.8716138219858829
3755,,0.16571418106854335
3756,,0.17796947005460137
3757,,0.43552839573264357
3758,,0.3463435832124624
3759,,0.6096101511721729
3760,,0.1064306159932025
3761,,0.1924578594373738
3762,,0.48599893976572217
3763,,0.17854043251639826
3764,,0.1874818547294296
3765,,0.715225432534528
3766,,0.3668012249405717
3767,,0.08406965590613358
3768,,0.6374712824165628
3769,,0.49447487244458677
3770,,0.20901678437985488
3771,,0.8338934188757297
3772,,0.09568511536763608
3773,,0.2137617821132872
3774,,0.32415153071226727
3775,,0.08405957337115998
3776,,0.16855588270470456
3777,,0.3484417245538691
3778,,0.5387307448454747
3779,,0.5962366837487613
3780,,0.43325171078976993
3781,,0.17888936804162658
3782,,0.7935393026412924
3783,,0.07608255224711774
3784,,0.931505108821614
3785,,0.590405484280286
3786,,0.0837763728301339
3787,,0.34123998807802225
3788,,0.4445073942331638
3789,,0.27993715318031726
3790,,0.5693450911474767
3791,,0.15662203403376943
3792,,0.1448361583832024
3793,,0.4240652990142221
3794,,0.08467499903061937
3795,,0.20305861943691095
3796,,0.42768070142807213
3797,,0.2950497581927318
3798,,0.17439139077319768
3799,,0.15761424586764416
3800,,0.23089348932007464
3801,,0.280399100661293
3802,,0.6639229169005638
3803,,0.15648363785417765
3804,,0.11001488291388492
3805,,0.10513770577156178
3806,,0.46130363292293386
3807,,0.3554589766372729
3808,,0.8212259027626867
3809,,0.38430343938201295
3810,,0.9024545476628576
3811,,0.14181363676160774
3812,,0.4315581797336358
3813,,0.7487978231182293
3814,,0.2628869047380552
3815,,0.3357225373221713
3816,,0.36844939128471305
3817,,0.1242869385872589
3818,,0.07882074858610588
3819,,0.09521206620188932
3820,,0.4188100825658038
3821,,0.12380210048125541
3822,,0.16984402787832958
3823,,0.2660902011590475
3824,,0.39315633370822245
3825,,0.08445050713827255
3826,,0.5981370702189067
3827,,0.07899247198064449
3828,,0.10354866556913328
3829,,0.4355321541213724
3830,,0.2825368538829837
3831,,0.3316346629998006
3832,,0.11055229417498211
3833,,0.31433047060258024
3834,,0.21033211119263354
3835,,0.1723565193405257
3836,,0.11628166062953763
3837,,0.31384395889310257
3838,,0.11757854265247751
3839,,0.1392549999612394
3840,,0.19356198088980162
3841,,0.12255813933101009
3842,,0.2772696271179544
3843,,0.13151113182442645
3844,,0.07892971469391694
3845,,0.9551364653920716
3846,,0.10639274531382537
3847,,0.8579399146344605
3848,,0.22237987837016562
3849,,0.3897519637816188
3850,,0.4094550630661934
3851,,0.48461775894233927
3852,,0.5500960355986629
3853,,0.992222547143973
3854,,0.6177831113052503
3855,,0.500220687326089
3856,,0.1900259367198762
3857,,0.2654673723282554
3858,,0.9854151580578011
3859,,0.35912071904616905
3860,,0.12638976110171807
3861,,0.1287504535064532
3862,,0.35212535985726734
3863,,0.3577267954384566
3864,,0.2366336505542784
3865,,0.5539840435596971
3866,,0.5565158741723826
3867,,0.12453955124948592
3868,,0.11288530640065936
3869,,0.12862935050335353
3870,,0.3528766587230912
3871,,0.5621739799017297
3872,,0.207794949697682
3873,,0.29364174764001344
3874,,0.18408672850964122
3875,,0.1401363759601965
3876,,0.31603144923896337
3877,,0.6755741183678022
3878,,0.2804450653635859
3879,,0.5586980036350014
3880,,0.1221583534604516
3881,,0.11260978491230365
3882,,0.08035369162068667
3883,,0.11055229417498211
3884,,0.13418050000149778
3885,,0.7707019976905273
3886,,0.07832370962676577
3887,,0.45826228601394947
3888,,0.1919903458648882
3889,,0.1747058350980351
3890,,0.11744298573049614
3891,,0.11283114222593564
3892,,0.3894563795957776
3893,,0.3696609953766227
3894,,0.7580780135486413
3895,,0.1136568978469068
3896,,0.13795949434104132
3897,,0.4483849320610072
3898,,0.10863586441624107
3899,,0.09943834239241205
3900,,0.08800190286709211
3901,,0.13127905235491966
3902,,0.3875889699822919
3903,,0.7557720001150001
3904,,0.297397835518763
3905,,0.5423246597099153
3906,,0.4100717601109153
3907,,0.19176998500989012
3908,,0.23835197487324544
3909,,0.132006919015697
3910,,0.0837763728301339
3911,,0.9543304619096598
3912,,0.5712291019258986
3913,,0.28072243137547165
3914,,0.13981780164663238
3915,,0.19139761062289845
3916,,0.2858924933402303
3917,,0.38304586579381
3918,,0.28839130834652493
3919,,0.12540814805827377
3920,,0.46406562649074123
3921,,0.1372687168101558
3922,,0.10158411182409377
3923,,0.1343159542131212
3924,,0.187469792100458
3925,,0.09571958290946088
3926,,0.21100361626339073
3927,,0.17927390509041052
3928,,0.4135792560938781
3929,,0.6045142905758797
3930,,0.1918689479905651
3931,,0.1413089664466077
3932,,0.3371721505549737
3933,,0.47153631244820887
3934,,0.6547937239302899
3935,,0.5255210221238278
3936,,0.10479409990073563
3937,,0.9837533786731055
3938,,0.09879073810896322
3939,,0.1364514834464079
3940,,0.5716225073747985
3941,,0.12453925810385678
3942,,0.081914354934714
3943,,0.5315891828516766
3944,,0.22393782037643872
3945,,0.12255813933101009
3946,,0.8178984167154321
3947,,0.33685198722946286
3948,,0.29004849586203757
3949,,0.6838913397103608
3950,,0.11055229417498211
3951,,0.264440572272158
3952,,0.28895490806363855
3953,,0.41237813241927973
3954,,0.29807176639762795
3955,,0.08907471523037185
3956,,0.6192910811113322
3957,,0.1260901177238042
3958,,0.19606313216380308
3959,,0.07880567135922498
